TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Nfkb2	Birc2	0.48411	39.18	0.183	rgb(219,182,182)	1.7645	None
Nfkb2	Dgat1	0.39043	37.36	0.357	rgb(221,149,150)	1.7281	2,2
Nfkb2	Cblb	-0.28755	35.28	-2.8E-01	rgb(156,180,228)	1.6864	None
Nfkb2	Il2ra	0.11309	32.19	0.19	rgb(219,181,181)	1.6245	None
Nfkb2	Cd226	-0.086476	31.06	-5.5E-02	rgb(205,210,219)	1.6019	None
Nr3c1	Paxbp1	0.9634	50.57	0.571	rgb(223,108,109)	1.9926	2,2
Nr3c1	Ell2	0.76239	46.58	0.583	rgb(223,106,107)	1.9127	2,2
Rora	Chsy1	-0.9935	50.74	-7.4E-01	rgb( 56,119,245)	1.996	None
Rora	Rgs9	0.97445	50.61	0.611	rgb(224,100,102)	1.9934	None
Rora	Clcn3	0.96856	50.59	0.594	rgb(224,104,105)	1.993	None
Rora	Emb	0.96469	50.57	0.572	rgb(223,108,109)	1.9926	None
Rora	Ppfia1	0.94763	50.51	0.511	rgb(223,119,120)	1.9914	None
Rora	Abcb1b	-0.94246	50.49	-5.7E-01	rgb( 92,141,239)	1.991	None
Rora	Nrp1	0.93967	50.48	0.482	rgb(222,125,126)	1.9908	None
Rora	Eprs	0.92431	50.42	0.419	rgb(222,137,138)	1.9896	None
Rora	Cd47	-0.90354	50.31	-3.1E-01	rgb(149,176,229)	1.9874	None
Rora	Pfkp	0.87417	49.49	0.489	rgb(222,124,125)	1.971	None
Rora	Ablim3	0.85475	49.33	0.335	rgb(221,153,154)	1.9678	None
Rora	Tex2	0.75883	47.08	0.075	rgb(218,203,203)	1.9227	None
Rora	Rasa2	0.73171	46.11	0.108	rgb(218,196,197)	1.9033	None
Rora	Smap2	0.67278	44.3	0.296	rgb(220,161,161)	1.867	None
Rora	Arhgap31	0.65936	44.32	0.323	rgb(221,155,156)	1.8674	None
Rora	Nfil3	-0.62694	43.1	-1.0E-01	rgb(195,203,221)	1.843	None
Rora	Tspan14	-0.56516	41.49	-4.9E-01	rgb(110,152,236)	1.8108	None
Rora	Rprd1b	-0.55816	41.4	-4.0E-01	rgb(131,164,232)	1.809	None
Rora	Dgat1	-0.49081	40.01	-1.4E-02	rgb(214,215,218)	1.7811	None
Rora	Atxn7	0.41359	38.16	0.164	rgb(219,186,186)	1.7441	None
Rora	Ptpn6	0.40696	38.03	0.338	rgb(221,152,153)	1.7415	None
Rora	Mapkapk3	-0.36797	37.14	-1.4E-01	rgb(186,198,222)	1.7237	None
Rora	Mapkapk2	0.34673	36.02	0.016	rgb(217,214,214)	1.7012	None
Rora	Mbp	-0.31242	35.22	-2.2E-01	rgb(170,188,225)	1.6852	None
Rora	Usp38	0.26592	35.05	0.053	rgb(218,207,207)	1.6818	None
Rora	Dhx40	0.11633	32.21	0.21	rgb(219,177,177)	1.6249	2,2
Rora	Il2ra	0.098239	32.02	0.02	rgb(217,213,213)	1.6211	None
Rora	Nfkb1	0.043503	31.09	0.09	rgb(218,200,200)	1.6025	None
Rora	Il17a	-0.022951	30.02	-2.0E-02	rgb(213,214,218)	1.5811	None
Skil	Crem	0.96102	50.56	0.556	rgb(223,111,112)	1.9924	2,2
Skil	Kpna1	0.92315	50.41	0.472	rgb(222,127,128)	1.9894	2,2
Skil	Ell2	0.82347	48.41	0.407	rgb(221,139,140)	1.9493	2,2
Skil	Epas1	0.7792	47.32	0.315	rgb(220,157,157)	1.9275	2,2
Skil	Lyn	0.61624	43.23	0.232	rgb(220,173,173)	1.8456	2,2
Skil	Hmces	0.14313	32	0.004	rgb(217,216,216)	1.6207	2,2
Stat3	Rgs9	0.82859	48.46	0.465	rgb(222,128,129)	1.9503	2,2
Stat3	Slc35e1	0.82139	48.39	0.385	rgb(221,143,144)	1.9489	2,2
Stat3	Sec24d	0.80232	48.09	0.381	rgb(221,144,145)	1.9429	2,2
Stat3	Cuedc2	-0.75966	46.52	-5.2E-01	rgb(105,149,237)	1.9115	2,2
Stat3	Foxo1	0.75436	46.45	0.454	rgb(222,130,131)	1.9101	2,2
Stat3	Kdm2b	0.71945	45.66	0.656	rgb(224, 92, 93)	1.8943	2,2
Stat3	Trf	0.4749	39.36	0.362	rgb(221,148,148)	1.7681	2,2
Stat3	Crem	0.36739	37.12	0.12	rgb(218,194,194)	1.7233	2,2
Stat3	Nfkb2	0.34006	35.45	0.447	rgb(222,132,132)	1.6898	2,2
Zkscan3	Hk2	0.76427	46.67	0.667	rgb(224, 90, 91)	1.9145	2,2
Zkscan3	Med13l	0.7095	45.32	0.323	rgb(221,155,156)	1.8875	2,2
Zkscan3	Ppfia1	0.5694	41.29	0.286	rgb(220,162,163)	1.8068	2,2
