TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Nr1d1	Dpy19l3	-0.31715	35.26	-2.6E-01	rgb(161,183,227)	1.686	None
Nr1d1	Cables1	-0.27831	34.33	-3.3E-01	rgb(144,173,230)	1.6674	None
Nr1d1	Pde7b	0.25347	34.1	0.102	rgb(218,197,198)	1.6628	None
Nr1d1	Pdcd1	0.25312	34.09	0.091	rgb(218,200,200)	1.6626	None
Nr1d1	Gm16702	0.076348	30.43	0.426	rgb(222,136,137)	1.5893	2,2
Nr1d1	Rsad2	0.02574	30.06	0.056	rgb(218,206,206)	1.5819	None
Rora	Il7r	0.99892	50.83	0.829	rgb(226, 59, 60)	1.9978	None
Rora	C2	0.99846	50.83	0.83	rgb(226, 58, 60)	1.9978	None
Rora	Pram1	0.99545	50.76	0.758	rgb(225, 72, 74)	1.9964	None
Rora	Slc38a1	0.99299	50.73	0.726	rgb(225, 78, 80)	1.9958	None
Rora	Myd88	-0.98724	50.68	-6.8E-01	rgb( 71,128,243)	1.9948	None
Rora	Rgs9	0.97445	50.61	0.611	rgb(224,100,102)	1.9934	None
Rora	Kif13a	0.96737	50.58	0.579	rgb(223,106,108)	1.9928	None
Rora	Emb	0.96469	50.57	0.572	rgb(223,108,109)	1.9926	None
Rora	St3gal3	0.95838	50.55	0.555	rgb(223,111,112)	1.9922	None
Rora	Stx1a	0.95592	50.54	0.544	rgb(223,113,114)	1.992	None
Rora	Ryk	0.94654	50.5	0.503	rgb(223,121,122)	1.9912	None
Rora	Slc41a3	0.944	50.49	0.494	rgb(222,123,124)	1.991	None
Rora	Slc6a13	0.94246	50.49	0.495	rgb(222,122,123)	1.991	None
Rora	Pde7b	0.93967	50.48	0.48	rgb(222,125,126)	1.9908	None
Rora	Nr1d1	0.93691	50.47	0.471	rgb(222,127,128)	1.9906	None
Rora	Sel1l3	0.93565	50.46	0.46	rgb(222,129,130)	1.9904	None
Rora	Slc6a7	-0.92777	50.43	-4.4E-01	rgb(121,158,234)	1.9898	None
Rora	Pigl	0.92205	50.41	0.406	rgb(221,139,140)	1.9894	None
Rora	Fam167a	0.91865	50.39	0.394	rgb(221,142,143)	1.989	None
Rora	Plxdc2	0.91758	50.39	0.39	rgb(221,142,143)	1.989	None
Rora	Acvr2a	0.91672	50.38	0.38	rgb(221,144,145)	1.9888	None
Rora	Batf3	0.91342	50.37	0.371	rgb(221,146,147)	1.9886	None
Rora	Gpr157	0.90835	50.34	0.344	rgb(221,151,152)	1.988	None
Rora	Ccdc6	-0.90489	50.32	-3.2E-01	rgb(148,175,229)	1.9876	None
Rora	Src	0.90416	50.31	0.313	rgb(220,157,158)	1.9874	None
Rora	Tdrd9	-0.89302	50.2	-2.7E-01	rgb(158,181,227)	1.9852	None
Rora	Fam184b	0.88261	49.58	0.581	rgb(223,106,107)	1.9728	None
Rora	Dpy19l3	0.85735	49.37	0.374	rgb(221,146,146)	1.9686	None
Rora	Eef2k	0.84709	49.24	0.244	rgb(220,170,171)	1.966	None
Rora	Megf9	0.84709	49.24	0.238	rgb(220,171,172)	1.966	None
Rora	Large	0.80531	48.26	0.262	rgb(220,167,167)	1.9463	None
Rora	Wdfy2	0.77195	47.24	0.243	rgb(220,171,171)	1.9259	None
Rora	Ppm1k	0.76848	47.17	0.165	rgb(219,185,186)	1.9245	None
Rora	Tex2	0.75883	47.08	0.075	rgb(218,203,203)	1.9227	None
Rora	C4a	0.75436	46.45	0.448	rgb(222,131,132)	1.9101	2,2
Rora	Rasa2	0.73171	46.11	0.108	rgb(218,196,197)	1.9033	None
Rora	Arrb1	0.7137	45.49	0.49	rgb(222,123,124)	1.8909	None
Rora	Ttn	0.68462	45.15	0.151	rgb(219,188,189)	1.8841	None
Rora	Nav2	-0.67826	44.36	-3.6E-01	rgb(139,170,231)	1.8682	None
Rora	Mgat4a	0.66918	44.25	0.251	rgb(220,169,170)	1.866	None
