TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Purb	Gng4	0.58353	41.45	0.451	rgb(222,131,132)	1.81	2,2
Zfp260	Gnpda2	0.65472	43.48	0.478	rgb(222,126,127)	1.8506	2,2
Eea1	Golgb1	0.76862	47.29	0.433	rgb(222,134,135)	1.9269	2,2
Eea1	Gpr171	0.61999	42.48	0.478	rgb(222,126,127)	1.8306	2,2
Eea1	H2afy3	0.91974	50.4	0.46	rgb(222,129,130)	1.9892	2,2
Nr2c2	Heatr9	0.64949	43.41	0.405	rgb(221,140,140)	1.8492	2,2
Eea1	Ide	0.97325	50.61	0.609	rgb(224,101,102)	1.9934	2,2
Zfp260	Ifi203	0.60528	42.56	0.556	rgb(223,111,112)	1.8322	2,2
Eea1	Itsn2	0.94763	50.51	0.509	rgb(223,120,121)	1.9914	2,2
Nr2c2	Itsn2	0.25028	34.04	0.195	rgb(219,180,180)	1.6616	2,2
Zfp800	Itsn2	0.059255	30.31	0.31	rgb(220,158,158)	1.5869	2,2
Eea1	Kcnq1ot1	0.33646	35.41	0.411	rgb(222,139,139)	1.689	2,2
Zfp800	Kcnq1ot1	0.66999	44.26	0.262	rgb(220,167,167)	1.8662	2,2
Zfp260	Khnyn	0.47462	38.54	0.543	rgb(223,113,114)	1.7517	2,2
Nr2c2	Kif1b	0.24894	33.65	0.646	rgb(224, 94, 95)	1.6538	2,2
Eea1	Klf7	0.015581	29.44	0.436	rgb(222,134,135)	1.5695	2,2
Eea1	Klrg2	0.34266	35.49	0.491	rgb(222,123,124)	1.6906	2,2
Zfp800	Liph	0.45829	38.34	0.392	rgb(221,142,143)	1.7477	2,2
Eea1	Lphn3	0.21045	33.2	0.266	rgb(220,166,167)	1.6448	2,2
Zfp800	Lrch3	0.53002	40.27	0.272	rgb(220,165,166)	1.7863	2,2
Eea1	Lrif1	0.76792	47.28	0.279	rgb(220,164,164)	1.9267	2,2
Zfp260	Lrif1	0.88724	49.66	0.664	rgb(224, 90, 91)	1.9744	2,2
Eea1	Lrrc8c	0.60108	42.48	0.483	rgb(222,125,126)	1.8306	2,2
Eea1	Lrrk1	0.50025	39.35	0.429	rgb(222,135,136)	1.7679	2,2
Nr2c2	Lysmd3	0.58917	41.55	0.549	rgb(223,112,113)	1.812	2,2
Nr2c2	Mapk7	0.5461	40.42	0.415	rgb(222,138,138)	1.7893	2,2
Nr2c2	Mecp2	0.86923	49.46	0.564	rgb(223,109,110)	1.9704	2,2
Zfp397	Mex3a	0.1328	31.4	0.401	rgb(221,140,141)	1.6087	2,2
Zfp397	Mga	0.30768	35.17	0.168	rgb(219,185,185)	1.6842	2,2
Nr2c2	Mon1b	0.52385	40.19	0.203	rgb(219,178,179)	1.7847	2,2
Zfp260	Mphosph8	0.48799	39.52	0.52	rgb(223,118,119)	1.7713	2,2
Eea1	Mpp7	0.66999	44.26	0.263	rgb(220,167,167)	1.8662	2,2
Zfp397	Mpp7	0.54868	40.45	0.453	rgb(222,130,131)	1.7899	2,2
Eea1	Muc5b	0.44741	38.25	0.249	rgb(220,169,170)	1.7459	2,2
Eea1	Nemf	0.40146	37.2	0.201	rgb(219,179,179)	1.7249	2,2
Zfp800	Nemf	0.96212	50.56	0.563	rgb(223,109,111)	1.9924	2,2
Eea1	Nf1	0.68501	44.43	0.428	rgb(222,135,136)	1.8696	2,2
Nr2c2	Nfat5	0.39776	37.15	0.149	rgb(219,189,189)	1.7239	2,2
Zfp800	Nfat5	0.83309	48.55	0.546	rgb(223,113,114)	1.9521	2,2
Eea1	Nipbl	0.48799	39.52	0.518	rgb(223,118,119)	1.7713	2,2
Nr2c2	Nr3c2	0.020302	29.53	0.535	rgb(223,115,116)	1.5713	2,2
Eea1	Nupl1	0.25692	34.44	0.437	rgb(222,134,134)	1.6696	2,2
Eea1	Olfr1444	0.46044	39.21	0.283	rgb(220,163,164)	1.7651	2,2
Eea1	Olfr527	0.68211	44.4	0.514	rgb(223,119,120)	1.869	2,2
Purb	Orai1	0.74017	46.38	0.383	rgb(221,144,145)	1.9087	2,2
Zfp397	Orc3	0.37495	36.35	0.353	rgb(221,150,150)	1.7078	2,2
Eea1	Osbpl8	0.30941	35.19	0.195	rgb(219,180,180)	1.6846	2,2
Zfp800	Papola	0.027516	30.4	0.395	rgb(221,142,142)	1.5887	2,2
Zfp397	Pcf11	0.74319	46.41	0.414	rgb(222,138,139)	1.9093	2,2
Nr2c2	Pcm1	0.23755	33.39	0.394	rgb(221,142,143)	1.6486	2,2
Zfp800	Pcm1	0.25028	34.04	0.037	rgb(217,210,210)	1.6616	2,2
Zfp800	Pds5a	0.86776	49.45	0.449	rgb(222,131,132)	1.9702	2,2
Eea1	Phf20l1	0.65673	44.29	0.338	rgb(221,153,153)	1.8668	2,2
Nr2c2	Phf20l1	0.65542	43.49	0.546	rgb(223,113,114)	1.8508	2,2
Nr2c2	Pogk	0.35299	36.42	0.417	rgb(222,137,138)	1.7093	2,2
Eea1	Ppig	0.97945	50.64	0.644	rgb(224, 94, 95)	1.994	2,2
Zfp397	Ppig	0.67029	44.27	0.466	rgb(222,128,129)	1.8664	2,2
Zfp800	Ppig	0.91049	50.35	0.354	rgb(221,149,150)	1.9882	2,2
Eea1	Ppp1r12a	0.55816	41.4	0.399	rgb(221,141,142)	1.809	2,2
Zfp397	Prrt2	0.20598	33.45	0.449	rgb(222,131,132)	1.6498	2,2
Zfp260	Psme4	0.87007	49.46	0.464	rgb(222,128,129)	1.9704	2,2
Eea1	Purb	0.29637	35.34	0.336	rgb(221,153,154)	1.6876	2,2
Zfp800	Purb	0.87075	49.47	0.546	rgb(223,113,114)	1.9706	2,2
Nr2c2	Pyhin1	0.5388	40.35	0.354	rgb(221,149,150)	1.7879	2,2
Zfp800	Rabep1	0.4411	38.17	0.171	rgb(219,184,185)	1.7443	2,2
Nr2c2	Ralbp1	0.59983	42.46	0.462	rgb(222,129,130)	1.8302	2,2
Eea1	Ranbp2	0.5636	41.21	0.215	rgb(219,176,176)	1.8052	2,2
Nr2c2	Ranbp2	0.43903	38.14	0.141	rgb(219,190,190)	1.7437	2,2
Nr2c2	Rasa1	0.25647	34.14	0.206	rgb(219,178,178)	1.6636	2,2
Purb	Rasa2	0.66946	44.42	0.452	rgb(222,131,132)	1.8694	2,2
Purb	Rbm18	0.48359	39.17	0.173	rgb(219,184,184)	1.7643	2,2
Eea1	Rbm26	0.75026	46.4	0.403	rgb(221,140,141)	1.9091	2,2
Zfp800	Rbm26	0.90746	50.33	0.409	rgb(222,139,140)	1.9878	2,2
Purb	Rdx	0.095061	31.16	0.158	rgb(219,187,187)	1.6039	2,2
Eea1	Rictor	0.32602	35.33	0.333	rgb(221,153,154)	1.6874	2,2
Zfp800	Rictor	0.044297	30.22	0.219	rgb(219,175,176)	1.5851	2,2
Zfp397	Rif1	0.301	35.07	0.067	rgb(218,204,204)	1.6822	2,2
Zfp800	Rif1	0.88359	49.59	0.587	rgb(223,105,106)	1.973	2,2
Eea1	Rock1	0.039935	30.25	0.25	rgb(220,169,170)	1.5857	2,2
Purb	Rock1	0.91865	50.39	0.392	rgb(221,142,143)	1.989	2,2
Zfp800	Rock1	0.92205	50.41	0.459	rgb(222,129,130)	1.9894	2,2
Nr2c2	Rsf1	0.74668	46.45	0.512	rgb(223,119,120)	1.9101	2,2
Purb	Sacm1l	0.61697	42.43	0.429	rgb(222,135,136)	1.8296	2,2
Eea1	Scaf11	0.76546	47.06	0.06	rgb(218,205,206)	1.9223	2,2
Purb	Scrt1	0.1112	32.17	0.174	rgb(219,184,184)	1.6241	2,2
Eea1	Senp2	0.67247	44.45	0.454	rgb(222,130,131)	1.87	2,2
Zfp800	Senp6	0.36313	36.26	0.49	rgb(222,123,124)	1.706	2,2
Eea1	Serpinb1b	0.22583	33.31	0.309	rgb(220,158,159)	1.647	2,2
Nr2c2	Setx	0.46329	38.38	0.376	rgb(221,145,146)	1.7485	2,2
Zfp260	Setx	0.77719	47.3	0.297	rgb(220,160,161)	1.9271	2,2
Eea1	Slc2a4rg-ps	0.22752	33.32	0.317	rgb(220,156,157)	1.6472	2,2
Purb	Slc35e1	0.28007	34.34	0.339	rgb(221,152,153)	1.6676	2,2
Purb	Slc4a7	0.047414	31.08	0.241	rgb(220,171,171)	1.6023	2,2
Eea1	Slc51a	0.10846	31.25	0.252	rgb(220,169,169)	1.6057	2,2
Zfp800	Smc3	0.14156	31.51	0.511	rgb(223,119,120)	1.6109	2,2
Zfp260	Smek2	0.82764	48.49	0.49	rgb(222,123,124)	1.9509	2,2
Zfp397	Smek2	0.96856	50.59	0.592	rgb(224,104,105)	1.993	2,2
Zfp800	Smek2	0.9522	50.52	0.515	rgb(223,119,120)	1.9916	2,2
Nr2c2	Sp100	0.35524	36.18	0.177	rgb(219,183,184)	1.7044	2,2
Purb	Spred1	0.048146	31.14	0.14	rgb(219,190,191)	1.6035	2,2
Zfp800	Spred1	0.32259	36.16	0.162	rgb(219,186,186)	1.704	2,2
Nr2c2	Ssh1	0.67923	44.57	0.591	rgb(223,104,105)	1.8724	2,2
Nr2c2	Ssh2	0.24603	33.48	0.479	rgb(222,125,126)	1.6504	2,2
Purb	Stx6	0.15978	33.07	0.094	rgb(218,199,199)	1.6422	2,2
Purb	Suco	0.37135	37.18	0.179	rgb(219,183,183)	1.7245	2,2
Zfp800	Swt1	0.88599	49.63	0.688	rgb(225, 86, 87)	1.9738	2,2
Purb	Syncrip	0.55975	41.14	0.137	rgb(219,191,191)	1.8038	2,2
Zfp800	Syncrip	0.5734	41.34	0.342	rgb(221,152,152)	1.8078	2,2
Eea1	Synj1	0.089825	31.43	0.431	rgb(222,135,136)	1.6093	2,2
Eea1	Tab3	0.32671	36.2	0.196	rgb(219,180,180)	1.7048	2,2
Zfp397	Tab3	0.23755	33.39	0.388	rgb(221,143,144)	1.6486	2,2
Eea1	Taok1	0.53208	40.29	0.287	rgb(220,162,163)	1.7867	2,2
Nr2c2	Taok1	0.7792	47.32	0.324	rgb(221,155,156)	1.9275	2,2
Zfp800	Taok1	0.50821	40.31	0.314	rgb(220,157,158)	1.7871	2,2
Zfp800	Tcea1	0.36549	36.28	0.283	rgb(220,163,164)	1.7064	2,2
Zfp260	Tceanc2	0.76133	46.56	0.556	rgb(223,111,112)	1.9123	2,2
Zfp397	Tgs1	0.94095	50.48	0.485	rgb(222,124,125)	1.9908	2,2
Eea1	Tmed5	0.65472	43.48	0.477	rgb(222,126,127)	1.8506	2,2
Purb	Tmed5	0.26483	35.03	0.033	rgb(217,211,211)	1.6814	2,2
Purb	Tmem39a	0.22451	33.3	0.295	rgb(220,161,161)	1.6468	2,2
Nr2c2	Tmem39b	0.37655	36.37	0.369	rgb(221,146,147)	1.7082	2,2
Eea1	Tnfsf18	0.97766	50.63	0.631	rgb(224, 97, 98)	1.9938	2,2
Eea1	Tpr	0.46086	39.22	0.222	rgb(219,175,175)	1.7653	2,2
Nr2c2	Tpr	0.50742	40.3	0.309	rgb(220,158,159)	1.7869	2,2
Purb	Tpr	0.16465	32.24	0.239	rgb(220,171,172)	1.6256	2,2
Nr2c2	Trim12c	0.33091	36.24	0.388	rgb(221,143,144)	1.7056	2,2
Eea1	Trip11	0.99243	50.73	0.729	rgb(225, 78, 79)	1.9958	2,2
Nr2c2	Trip11	0.85594	49.34	0.54	rgb(223,114,115)	1.968	2,2
Purb	Trip11	0.23261	33.36	0.356	rgb(221,149,150)	1.648	2,2
Zfp800	Trip11	0.68445	45.14	0.139	rgb(219,191,191)	1.8839	2,2
Eea1	Tsix	0.32015	36.13	0.125	rgb(218,193,193)	1.7034	2,2
Eea1	Ttc39b	0.74886	46.48	0.513	rgb(223,119,120)	1.9107	2,2
Nr2c2	Ttc39b	0.65975	43.66	0.659	rgb(224, 91, 93)	1.8542	2,2
Nr2c2	Ube3a	0.45159	39.05	0.087	rgb(218,200,201)	1.7619	2,2
Zfp800	Ube3a	0.56148	41.18	0.182	rgb(219,182,183)	1.8046	2,2
Zfp397	Ube4a	0.20686	33.46	0.54	rgb(223,114,115)	1.65	2,2
Zfp800	Uhrf1bp1l	0.34176	35.48	0.475	rgb(222,126,127)	1.6904	2,2
Eea1	Usp34	0.83012	48.47	0.468	rgb(222,128,129)	1.9505	2,2
Nr2c2	Usp34	0.45829	38.34	0.339	rgb(221,152,153)	1.7477	2,2
Nr2c2	Usp9x	0.28821	34.41	0.41	rgb(222,139,139)	1.669	2,2
Eea1	Vegfc	0.73607	46.22	0.366	rgb(221,147,148)	1.9055	2,2
Nr2c2	Vps13a	0.98249	50.65	0.655	rgb(224, 92, 93)	1.9942	2,2
Eea1	Vps37a	0.33355	36.26	0.364	rgb(221,148,148)	1.706	2,2
Purb	Vps37a	0.91049	50.35	0.352	rgb(221,150,151)	1.9882	2,2
Nr2c2	Wapal	0.74886	46.48	0.478	rgb(222,126,127)	1.9107	2,2
Zfp800	Wapal	0.52222	40.17	0.165	rgb(219,185,186)	1.7843	2,2
Nr2c2	Xiap	0.65126	43.43	0.431	rgb(222,135,135)	1.8496	2,2
Zfp260	Xiap	0.67029	44.27	0.274	rgb(220,165,165)	1.8664	2,2
Zfp800	Xiap	0.45793	39.18	0.183	rgb(219,182,182)	1.7645	2,2
Nr2c2	Ypel4	0.50696	39.41	0.427	rgb(222,135,136)	1.7691	2,2
Zfp397	Zc3h12b	0.72909	45.61	0.606	rgb(224,101,102)	1.8933	2,2
Eea1	Zcchc11	0.32962	36.23	0.231	rgb(220,173,173)	1.7054	2,2
Zfp397	Zdhhc17	0.48062	39.11	0.333	rgb(221,153,154)	1.7631	2,2
Eea1	Zdhhc21	0.60528	42.56	0.557	rgb(223,111,112)	1.8322	2,2
Eea1	Zeb2	0.65446	43.47	0.465	rgb(222,128,129)	1.8504	2,2
Zfp800	Zfp160	0.78055	47.41	0.409	rgb(221,139,140)	1.9293	2,2
Nr2c2	Zfp260	0.40439	37.56	0.56	rgb(223,110,111)	1.7321	2,2
Zfp397	Zfp300	0.31597	35.25	0.339	rgb(221,152,153)	1.6858	2,2
Zfp397	Zfp35	0.32195	35.3	0.297	rgb(220,160,161)	1.6868	2,2
Eea1	Zfp518a	0.95041	50.52	0.523	rgb(223,117,118)	1.9916	2,2
Zfp397	Zfp518a	0.64174	43.34	0.336	rgb(221,153,153)	1.8478	2,2
Eea1	Zfp52	0.50112	40.23	0.228	rgb(220,173,174)	1.7855	2,2
Purb	Zfp52	0.69316	45.28	0.285	rgb(220,163,163)	1.8867	2,2
Zfp260	Zfp59	0.40756	37.26	0.262	rgb(220,167,168)	1.7261	2,2
Zfp260	Zfp606	0.51885	40.1	0.1	rgb(218,198,198)	1.7829	2,2
Zfp800	Zfp62	0.5636	41.21	0.211	rgb(219,177,177)	1.8052	2,2
Nr2c2	Zfp719	0.011514	29.4	0.404	rgb(221,140,141)	1.5687	2,2
Zfp397	Zfp738	0.96212	50.56	0.658	rgb(224, 91, 93)	1.9924	2,2
Purb	Zfp800	0.26245	34.54	0.538	rgb(223,114,115)	1.6716	2,2
Eea1	Zfp809	0.98146	50.65	0.651	rgb(224, 93, 94)	1.9942	2,2
Zfp397	Zfp809	0.19854	33.38	0.383	rgb(221,144,145)	1.6484	2,2
Nr2c2	Zfp945	0.10611	31.24	0.383	rgb(221,144,145)	1.6055	2,2
Eea1	Zfp948	0.53978	41.21	0.245	rgb(220,170,171)	1.8052	2,2
Zfp260	Zfp948	0.57934	41.4	0.49	rgb(222,123,124)	1.809	2,2
Eea1	Zranb2	0.13598	31.43	0.434	rgb(222,134,135)	1.6093	2,2
Zfp397	Zranb2	0.76775	47.15	0.153	rgb(219,188,188)	1.9241	2,2
Zfp800	Zranb2	0.88093	49.56	0.556	rgb(223,111,112)	1.9724	2,2
Purb	Zufsp	0.12127	32.24	0.239	rgb(220,171,172)	1.6256	2,2
Zfp800	Zufsp	0.75026	46.4	0.402	rgb(221,140,141)	1.9091	2,2
