TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Pou2af1	Sirpa	0.095061	31.16	0.156	rgb(219,187,187)	1.6039	2,2
Spi1	Sirpa	0.96102	50.56	0.559	rgb(223,110,111)	1.9924	2,2
Gata2	Slpi	0.027096	30.08	0.128	rgb(218,193,193)	1.5823	2,2
Pou2af1	Slpi	0.78792	47.49	0.548	rgb(223,112,113)	1.9309	2,2
Spi1	Slpi	0.76211	47.19	0.258	rgb(220,168,168)	1.9249	2,2
Zfp385a	Slpi	0.54902	40.46	0.461	rgb(222,129,130)	1.7901	2,2
Gata2	Snn	0.27706	34.32	0.321	rgb(221,156,156)	1.6672	2,2
Pou2af1	Snn	0.29022	34.43	0.427	rgb(222,135,136)	1.6694	2,2
Spi1	Snn	0.26147	34.51	0.512	rgb(223,119,120)	1.671	2,2
Gata2	Spi1	0.96102	50.56	0.56	rgb(223,110,111)	1.9924	2,2
Pou2af1	Spi1	0.5766	41.37	0.366	rgb(221,147,148)	1.8084	2,2
Zfp385a	Spi1	0.15698	32.18	0.182	rgb(219,182,183)	1.6243	2,2
Spi1	Syde1	0.44402	38.21	0.208	rgb(219,177,178)	1.7451	2,2
Zfp385a	Syde1	0.22675	34.2	0.204	rgb(219,178,178)	1.6648	2,2
Pou2af1	Tbc1d9	0.72396	45.48	0.478	rgb(222,126,127)	1.8907	2,2
Spi1	Tbc1d9	0.8595	49.39	0.402	rgb(221,140,141)	1.969	2,2
Pou2af1	Tgfbi	0.46329	38.38	0.379	rgb(221,145,145)	1.7485	2,2
Spi1	Tgfbi	0.97666	50.62	0.62	rgb(224, 99,100)	1.9936	2,2
Spi1	Tlr7	0.83487	48.53	0.527	rgb(223,116,117)	1.9517	2,2
Zfp385a	Tlr7	0.37206	36.33	0.335	rgb(221,153,154)	1.7074	2,2
Gata2	Tnfaip2	0.56681	41.26	0.256	rgb(220,168,169)	1.8062	2,2
Spi1	Tnfaip2	0.81686	48.34	0.449	rgb(222,131,132)	1.9479	2,2
Gata2	Vwf	0.79254	47.47	0.467	rgb(222,128,129)	1.9305	2,2
Spi1	Vwf	0.14959	32.11	0.112	rgb(218,196,196)	1.6229	2,2
Gata2	Wdfy4	0.81916	48.37	0.416	rgb(222,138,138)	1.9485	2,2
Pou2af1	Wdfy4	0.71617	45.39	0.46	rgb(222,129,130)	1.8889	2,2
Spi1	Wdfy4	0.92663	50.43	0.428	rgb(222,135,136)	1.9898	2,2
Zfp385a	Wdfy4	0.877	49.52	0.52	rgb(223,118,119)	1.9716	2,2
Gata2	Zfp385a	0.75106	46.41	0.407	rgb(221,139,140)	1.9093	2,2
Spi1	Zfp385a	0.033188	30.14	0.145	rgb(219,189,190)	1.5835	2,2
