TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Onecut2	Morn1	0.28007	34.34	0.337	rgb(221,153,153)	1.6676	2,2
Onecut2	Mospd1	0.53356	40.3	0.317	rgb(220,156,157)	1.7869	2,2
Elf3	Mptx1	0.21148	33.27	0.267	rgb(220,166,167)	1.6462	2,2
Elf3	Mrps6	0.055407	31.2	0.203	rgb(219,178,179)	1.6047	2,2
Ehf	Msr1	0.74928	46.39	0.389	rgb(221,143,144)	1.9089	2,2
Elf3	Muc13	0.50871	39.43	0.427	rgb(222,135,136)	1.7695	2,2
Elf3	Muc2	0.66946	44.42	0.421	rgb(222,137,137)	1.8694	2,2
Onecut2	Muc4	0.52266	40.44	0.443	rgb(222,132,133)	1.7897	2,2
Onecut2	Muc6	0.6967	45.32	0.323	rgb(221,155,156)	1.8875	2,2
Onecut2	Myo1e	0.17672	32.32	0.324	rgb(221,155,156)	1.6272	2,2
Elf3	Nek7	0.015581	29.44	0.436	rgb(222,134,135)	1.5695	2,2
Ehf	Nfib	0.63013	43.18	0.273	rgb(220,165,165)	1.8446	2,2
Elf3	Nfkbie	0.46645	38.41	0.41	rgb(222,139,139)	1.7491	2,2
Ehf	Nmb	0.57533	41.36	0.357	rgb(221,149,150)	1.8082	2,2
Ehf	Ntmt1	0.055407	31.2	0.204	rgb(219,178,178)	1.6047	2,2
Onecut2	Olfr1342	0.37602	36.36	0.391	rgb(221,142,143)	1.708	2,2
Ehf	Onecut2	0.36549	36.28	0.283	rgb(220,163,163)	1.7064	2,2
Onecut2	P4ha1	0.72562	45.51	0.506	rgb(223,120,121)	1.8913	2,2
Ehf	Pam	0.42887	37.47	0.471	rgb(222,127,128)	1.7303	2,2
Ehf	Pgc	0.79074	47.45	0.489	rgb(222,124,125)	1.9301	2,2
Onecut2	Pgc	0.22255	33.29	0.326	rgb(221,155,155)	1.6466	2,2
Elf3	Pigl	0.51103	39.46	0.456	rgb(222,130,131)	1.7701	2,2
Elf3	Pigr	0.78568	47.39	0.474	rgb(222,126,127)	1.9289	2,2
Onecut2	Pigr	0.40481	37.24	0.348	rgb(221,151,151)	1.7257	2,2
Onecut2	Pik3c2b	0.13457	31.42	0.424	rgb(222,136,137)	1.6091	2,2
Ehf	Pkd2	0.65717	43.52	0.521	rgb(223,117,118)	1.8514	2,2
Elf3	Plin3	0.016111	30.32	0.324	rgb(221,155,156)	1.5871	2,2
Onecut2	Pltp	0.14489	32.4	0.398	rgb(221,141,142)	1.6288	2,2
Elf3	Pmp22	0.65622	43.5	0.498	rgb(222,122,123)	1.851	2,2
Ehf	Pot1a	0.016937	29.45	0.451	rgb(222,131,132)	1.5697	2,2
Onecut2	Ppargc1a	0.75544	46.58	0.578	rgb(223,107,108)	1.9127	2,2
Ehf	Ppp1r1b	0.3033	35.11	0.336	rgb(221,153,153)	1.683	2,2
Onecut2	Pttg1	0.36089	36.24	0.241	rgb(220,171,171)	1.7056	2,2
Onecut2	Rab37	0.1328	31.4	0.402	rgb(221,140,141)	1.6087	2,2
Ehf	Rasgrp3	0.33091	36.24	0.236	rgb(220,172,172)	1.7056	2,2
Ehf	Rdh11	0.45678	38.33	0.328	rgb(221,154,155)	1.7475	2,2
Ehf	Reps2	0.43027	38.33	0.523	rgb(223,117,118)	1.7475	2,2
Onecut2	Rhobtb2	0.017716	30.33	0.328	rgb(221,154,155)	1.5873	2,2
Onecut2	Sesn1	0.46885	39.3	0.301	rgb(220,160,160)	1.7669	2,2
Ehf	Shroom3	0.58423	41.46	0.514	rgb(223,119,120)	1.8102	2,2
Elf3	Slc19a2	0.20598	33.45	0.448	rgb(222,132,132)	1.6498	2,2
Elf3	Slc22a5	0.0086631	30.28	0.281	rgb(220,163,164)	1.5863	2,2
Elf3	Slc35a1	0.32602	35.33	0.327	rgb(221,155,155)	1.6874	2,2
Onecut2	Slc51a	0.24808	34.36	0.356	rgb(221,149,150)	1.668	2,2
Elf3	Slc6a14	0.22583	33.31	0.313	rgb(220,157,158)	1.647	2,2
Onecut2	Slc9a3r1	0.57019	41.3	0.301	rgb(220,159,160)	1.807	2,2
Ehf	Smim24	0.37206	36.33	0.326	rgb(221,155,155)	1.7074	2,2
Ehf	Sorcs2	0.080227	31.35	0.351	rgb(221,150,151)	1.6077	2,2
Elf3	Stag3	0.29729	34.58	0.578	rgb(223,107,108)	1.6724	2,2
Elf3	Stxbp1	0.27409	35.16	0.241	rgb(220,171,172)	1.684	2,2
Onecut2	Sult1a1	0.29749	35.35	0.355	rgb(221,149,150)	1.6878	2,2
Ehf	Syt15	0.65299	43.45	0.45	rgb(222,131,132)	1.85	2,2
Onecut2	Tex10	0.031116	30.44	0.439	rgb(222,133,134)	1.5895	2,2
Ehf	Tff2	0.81585	48.33	0.346	rgb(221,151,152)	1.9477	2,2
Onecut2	Tff2	0.60668	42.32	0.323	rgb(221,155,156)	1.8274	2,2
Ehf	Tmem56	0.072359	31.3	0.301	rgb(220,159,160)	1.6067	2,2
Elf3	Tmem66	0.10611	31.24	0.327	rgb(221,155,155)	1.6055	2,2
Ehf	Tmprss2	0.20259	33.1	0.101	rgb(218,198,198)	1.6428	2,2
Elf3	Tmprss2	0.81686	48.34	0.378	rgb(221,145,146)	1.9479	2,2
Onecut2	Tmprss2	0.36549	36.28	0.312	rgb(220,157,158)	1.7064	2,2
Elf3	Tnfaip6	0.07306	30.4	0.396	rgb(221,141,142)	1.5887	2,2
Ehf	Tnfsf15	0.039935	30.19	0.332	rgb(221,154,154)	1.5845	2,2
Onecut2	Trmt112	0.50908	39.44	0.451	rgb(222,131,132)	1.7697	2,2
Ehf	Tsen2	0.46232	38.37	0.367	rgb(221,147,148)	1.7483	2,2
Ehf	Tspan8	0.42417	37.41	0.414	rgb(222,138,139)	1.7291	2,2
Onecut2	Ttc39a	0.37061	36.32	0.315	rgb(220,157,157)	1.7072	2,2
Elf3	Ttll10	0.018401	29.47	0.475	rgb(222,126,127)	1.5701	2,2
Ehf	Ttr	0.40481	37.24	0.272	rgb(220,165,166)	1.7257	2,2
Onecut2	Ttr	0.37206	36.33	0.334	rgb(221,153,154)	1.7074	2,2
Ehf	Tube1	0.24419	34.33	0.326	rgb(221,155,155)	1.6674	2,2
Onecut2	Uaca	0.041025	30.2	0.198	rgb(219,179,180)	1.5847	2,2
Elf3	Ulk4	0.18316	33.28	0.285	rgb(220,163,163)	1.6464	2,2
Ehf	Vpreb3	0.12831	31.37	0.369	rgb(221,147,147)	1.6081	2,2
Ehf	Wfdc18	0.97217	50.6	0.599	rgb(224,103,104)	1.9932	2,2
Onecut2	Wfdc18	0.75584	46.47	0.471	rgb(222,127,128)	1.9105	2,2
Elf3	Zc3h12b	0.25944	34.47	0.473	rgb(222,127,128)	1.6702	2,2
Ehf	Zfat	0.31715	35.26	0.264	rgb(220,166,167)	1.686	2,2
Ehf	Zfp184	0.066656	31.27	0.268	rgb(220,166,166)	1.6061	2,2
Ehf	Zfp277	0.010829	29.39	0.39	rgb(221,142,143)	1.5685	2,2
Onecut2	Zfp36l1	0.011514	29.4	0.4	rgb(221,141,141)	1.5687	2,2
Ehf	Zfp954	0.29573	34.5	0.502	rgb(223,121,122)	1.6708	2,2
